AVAIL_LOADTIME,SH_KEY,SD_KEY,REGION_ID,MARKET_ID,VENDOR,SITE_ID,PERIOD_START_TIME,NODEB_COUNT,SECTOR_COUNT,CELL_COUNT,PERIOD_DURATION_SUM,PERIOD_DURATION_MIN,PERIOD_DURATION_MAX,TOTAL_TIME,TOTAL_AVAIL_TIME,TOTAL_DOWNTIME,TOTAL_AVAILABILITY_N,TOTAL_AVAILABILITY_D,CELL_POWER_SAVING_SUM,TOTAL_TIME_5G,TOTAL_AVAIL_TIME_5G,TOTAL_DOWNTIME_5G,TOTAL_AVAILABILITY_N_5G,TOTAL_AVAILABILITY_D_5G,TOTAL_TIME_LTE,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,TOTAL_AVAILABILITY_N_LTE,TOTAL_AVAILABILITY_D_LTE,CAT_TABLE_LOADTIME,CAT_PROCESS_TIME,SITE_ID_SUMMARY_CATEGORY,SITE_ID_FOCUS_CATEGORY,SITE_ID_DETAIL_CATEGORY,TOP_OVERALL_SCORE,TOP_RECORDID,TOP_OUTAGE_TYPE_NUM,OUTAGE_TYPE,TOP_SOURCE_NAME,TOP_KEYWORD,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,TOP_DESC_USED,RECORDID_CREATED_LOCAL,RECORDID_RESOLVED_LOCAL,RECORDID_COUNT,ASSOC_RECORDIDS,CATEGORY_COUNT,ASSOC_CATEGORIES,KEYWORD_COUNT,ASSOC_KEYWORDS,ASSOC_SCORES,REC_TABLE_LOADTIME,MB_PRIMARY_AAV_VENDOR_NAME,MB_MKT_AREA,FIELD_OPS_ASSIGNEE,FIELD_OPS_ASSIGNMENT_GROUP,FIELD_OPS_MGR,SITE_LATITUDE,SITE_LONGITUDE,TABLE_LOADTIME,TOP_CATEGORY,MAINT_WNDW,SEVERITY_SCORE_NOADJ,AVG_RRC_CONNECTED_USERS_N,AVG_RRC_CONNECTED_USERS_D,AVG_RRC_CONNECTED_USERS_VALUE,R30D_AVG_CONNECTED_USERS,R30D_HOUR_RANK,OUTAGE_INDEX_GROUP_NUM,OUTAGE_INDEX_DEDUCTION,RF_SOLUTION,TOP_ASSIGNED_GROUP,TOP_MASTER_INCIDENT_ID,_lte_pct,_5g_pct
2026-03-20 01:37:04.978,4BV0304A.202603200300,4BV0304A.20260320,Northeast,New England,Ericsson,4BV0304A,2026-03-20 03:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1410.10,INC125456770,0.00,No Outage,INC_NONEST,AAV,AAV Fiber,4BV0304A_NE_X MADEPR22_4BV0304A_NE_X Loss of Transport Redundancy at the site.,No Issue Found,DESC_1,2026-03-20 01:54:37.000,2026-03-20 06:51:35.000,1.0,INC125456770,1.0,Transport,1.0,AAV,1410.10,2026-03-20 12:51:07.455,FIRSTLIGHT FIBER,NER North,Lew Thatcher,N-NER North-NE-FOPS-NH,Kirk Fongemie,44.093580500,-72.591670000,2026-03-20 12:55:28.103,Transport,True,400.0,22353.3336,6481.0000,3.7831362362,3.7176555279466,24,0,0.00,Macro,Transport Outage Recovery,INC125453554,100.0,100.0
2026-03-20 05:43:02.777,MW06660A.202603200700,MW06660A.20260320,Central,Indianapolis,Nokia,MW06660A,2026-03-20 07:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.10,CHG021502228,0.00,No Outage,CHG_NESTED, SON ,NRCA and BWP SI SON module cleanup,Indianapolis January RF Monthly CR 2026,"Indianapolis January RF Monthly CR 2026

",DESC_1,2026-03-13 01:48:29.540,2099-01-01 00:00:00.000,1.0,CHG021502228,1.0,Software,1.0, SON ,1316.10,2026-03-20 03:33:26.667,EVERSTREAM SOLUTIONS,Heartland,Jamey Tucker,C-Heartland-IN-FOPS,Quint Self,41.019020000,-84.862300000,2026-03-20 07:56:19.135,Software,False,400.0,32.5284,19.0000,2.5423026049,2.2574162283400,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 04:37:04.421,A3C0224A.202603200400,A3C0224A.20260320,South,Houston,Nokia,A3C0224A,2026-03-20 04:00:00,3,6,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,75600.00,75600.00,0.00,75600.00,75600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,Texas,Travis Banks,S-Texas-HN-FOPS-EAST,Shannon Nwaeze,29.714672000,-95.211044000,2026-03-20 06:55:17.366,,True,,55.8412,28.0000,2.3967445680,2.5488335168566,23,0,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,7HCH296A.202603200700,7HCH296A.20260320,Northeast,Washington DC,Ericsson,7HCH296A,2026-03-20 07:00:00,3,4,32,1920.00,60.00,60.00,115200.00,115200.00,0.00,115200.00,115200.00,0.00,72000.00,72000.00,0.00,72000.00,72000.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1414.20,INC124419135,0.00,No Outage,INC_NONEST,Reset,Configuration Issue,M7HCH296A -- Emergency Unlock Reset Key required,none,DESC_2,2026-02-17 09:49:30.000,2099-01-01 00:00:00.000,1.0,INC124419135,1.0,Reset/Self-Clear,1.0,Reset,1414.20,2026-03-20 03:33:26.667,Brightspeed,Mid Atlantic,Mike Dietrich,N-Mid Atlantic-DC-FOPS-MDA4,Emmanuel Tunis,39.930009000,-77.754025000,2026-03-20 07:56:19.135,Reset/Self-Clear,False,400.0,119237.4831,8641.0000,15.2835630601,15.1091240451966,17,0,0.00,Macro,Mid-Atlantic Field OPS Area 4,,100.0,100.0
2026-03-20 05:43:02.777,AR01365A.202603200600,AR01365A.20260320,Central,Arkansas,Nokia,AR01365A,2026-03-20 06:00:00,2,4,33,1980.00,60.00,60.00,118800.00,118800.00,0.00,118800.00,118800.00,0.00,61200.00,61200.00,0.00,61200.00,61200.00,57600.00,57600.00,0.00,57600.00,57600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,T-MOBILE,Heartland,Brandon Kalz,C-Heartland-AR-FOPS,Shawn Lay,33.148953000,-92.707142000,2026-03-20 07:56:19.135,,True,,20.3335,21.0000,1.3335235043,1.3349595133833,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,NJ01136A.202603200900,NJ01136A.20260320,Northeast,New Jersey,Ericsson,NJ01136A,2026-03-20 09:00:00,3,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.20,CHG022064470,0.00,No Outage,CHG_NESTED,Software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,DESC_2,2026-03-13 00:23:05.710,2099-01-01 00:00:00.000,1.0,CHG022064470,1.0,Software,1.0,Software,1316.20,2026-03-20 03:33:26.667,COMCAST,New York Metro,Joseph Farrace,N-New York Metro-NJ-FOPS-South,MICHAEL MARTELLO,40.565018000,-74.328751000,2026-03-20 09:55:55.104,Software,False,400.0,256584.7329,6481.0000,42.3289080988,40.2196279892766,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 09:37:04.792,TU01148A.202603200900,TU01148A.20260320,Central,Oklahoma City,Nokia,TU01148A,2026-03-20 09:00:00,2,3,18,1080.00,60.00,60.00,64800.00,64800.00,0.00,64800.00,64800.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1410.20,INC125467051,0.00,No Outage,INC_NONEST,Transport,,TU01148A_TU_X MADOKC21_TU01148A_TU_X Loss of Transport Redundancy at the site.,,DESC_2,2026-03-20 09:31:17.000,2099-01-01 00:00:00.000,1.0,INC125467051,1.0,Transport,1.0,Transport,1410.20,2026-03-20 12:51:07.455,AT&T,Heartland,Robert Kesler,C-Heartland-TU-FOPS-SOUTH,Doug Wessel,36.209736000,-95.994855000,2026-03-20 12:55:28.103,Transport,False,400.0,187.9004,16.0000,12.9003947868,16.4091666585300,12,1,0.00,Macro,Transport Outage Recovery,INC125465588,100.0,100.0
2026-03-20 11:37:04.325,NJ06436F.202603201200,NJ06436F.20260320,Northeast,New Jersey,Ericsson,NJ06436F,2026-03-20 12:00:00,3,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.20,CHG022064470,0.00,No Outage,CHG_NESTED,Software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,DESC_2,2026-03-13 00:23:06.050,2099-01-01 00:00:00.000,1.0,CHG022064470,1.0,Software,1.0,Software,1316.20,2026-03-20 03:33:26.667,,New York Metro,Andy Rzeszutek,N-New York Metro-NJ-FOPS-South,MICHAEL MARTELLO,40.514600000,-74.489086000,2026-03-20 12:55:28.103,Software,False,400.0,181038.2734,6481.0000,29.2112467646,28.6304868816666,8,2,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,8CO0295A.202603201200,8CO0295A.20260320,Northeast,South Carolina,Ericsson,8CO0295A,2026-03-20 12:00:00,3,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,SEGRA,NER South,Charles Hinson,N-NER South-CR-FOPS-Midlands-West,James Simmons,33.956384000,-80.990551000,2026-03-20 12:55:28.103,,False,,167834.4881,8641.0000,21.9130879016,22.1876099036899,5,2,0.00,Macro,,,100.0,100.0
2026-03-20 12:37:03.624,SF24656B.202603201100,SF24656B.20260320,West,San Francisco,Ericsson,SF24656B,2026-03-20 11:00:00,3,3,21,1125.00,45.00,60.00,67500.00,67500.00,0.00,67500.00,67500.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,24300.00,24300.00,0.00,24300.00,24300.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,NORCAL,Ric Moses Recinto,W-California-SF-FOPS-SOUTH BAY,Christopher Kincaid,37.285321000,-121.857537000,2026-03-20 12:55:28.103,,False,,512404.2904,6481.0000,86.3640053022,80.5308587862166,13,1,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,A3F0670A.202603200300,A3F0670A.20260320,South,Houston,Nokia,A3F0670A,2026-03-20 03:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,7200.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1312.10,INC125313377,0.00,No Outage,INC_NONEST,Hardware,Hardware,HNBSC071_Site-A3F0670A Nokia_BSC GSM SiteDegraded_Market_Actionable Alarm(s) Present,,DESC_1,2026-03-16 15:43:53.000,2099-01-01 00:00:00.000,1.0,INC125313377,1.0,Hardware,1.0,Hardware,1312.10,2026-03-20 03:33:26.667,FIBERLIGHT,Texas,Kyle Prastik,S-Texas-HN-FOPS-West,Robert Gamis,29.933475000,-96.488206000,2026-03-20 05:55:33.712,Hardware,True,300.0,25.3013,19.0000,2.3984848236,2.3545599298566,22,0,0.00,Macro,S-Texas-SWOPS-RTP,,100.0,100.0
2026-03-20 01:37:04.978,9ME2746A.202603200100,9ME2746A.20260320,South,Memphis,Nokia,9ME2746A,2026-03-20 01:00:00,2,3,27,1620.00,60.00,60.00,97200.00,82800.00,0.00,97200.00,97200.00,14400.00,54000.00,39600.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.10,CHG022127192,0.00,No Outage,CHG_NESTED,SON-tmo,Nest - SON-tmo_5GN_SA_Audits_NKargao1_20251117_194745_913_208,SON Module Execution,SON Module Execution - tmo_5GN_SA_Audits,DESC_1,2026-03-20 01:58:47.027,2026-03-20 02:07:21.123,1.0,CHG022127192,1.0,Software,1.0,SON-tmo,1316.10,2026-03-20 03:33:26.667,AT&T,Deep South,William Akins,S-Deep South-MP-FOPS-South,Jason Bryant,34.187711000,-88.733656000,2026-03-20 05:26:01.780,Software,True,400.0,43.7084,16.0000,4.0417735178,3.9059738294499,20,0,0.00,Macro,,,100.0,73.3333
2026-03-20 05:43:02.777,CT11612B.202603200700,CT11612B.20260320,Northeast,Connecticut,Ericsson,CT11612B,2026-03-20 07:00:00,1,3,9,540.00,60.00,60.00,32400.00,32400.00,0.00,32400.00,32400.00,0.00,,,,,,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Crown Castle,NER North,Paul Parana,N-NER North-CT-FOPS-West,Paul Almeida,41.137562000,-73.334318000,2026-03-20 07:56:19.135,,False,,185202.0000,6480.0000,28.5805555556,23.3851183127466,13,1,0.00,Macro,,,100.0,
2026-03-20 05:43:02.777,NM02439A.202603200500,NM02439A.20260320,West,Albuquerque,Ericsson,NM02439A,2026-03-20 05:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CONTERRA ULTRA BROADBAND,Desert West,Oscar Gomez,W-DesertWest-EP-FOPS,Damien Huggard,31.922178000,-106.437653000,2026-03-20 07:56:19.135,,True,,102423.6704,8641.0000,12.5249191543,12.3242488515266,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,PO02310A.202603201000,PO02310A.20260320,West,Portland,Nokia,PO02310A,2026-03-20 10:00:00,2,3,33,1980.00,60.00,60.00,118800.00,118800.00,0.00,118800.00,118800.00,0.00,75600.00,75600.00,0.00,75600.00,75600.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CENTURYLINK,North West,Israel Anderson,W-NorthWest-PT-FOPS-CENTRAL WEST,Kirk Barnes,44.002520000,-123.114717000,2026-03-20 12:55:28.103,,False,,278.0972,19.0000,18.1388628499,16.6879553760766,9,1,0.00,Macro,,,100.0,100.0
2026-03-20 06:37:03.986,SL04285A.202603200600,SL04285A.20260320,West,Salt Lake City,Ericsson,SL04285A,2026-03-20 06:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,"ZAYO GROUP, LLC",North West,Sean Abplanalp,W-NorthWest-UT-FOPS-REGION 2,Peter Schmidt,40.631278000,-111.959583000,2026-03-20 08:54:40.779,,True,,76578.2485,8641.0000,10.1115969870,10.1376094712366,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,DAY1301A.202603200300,DAY1301A.20260320,South,Dallas,Nokia,DAY1301A,2026-03-20 03:00:00,2,5,10,600.00,60.00,60.00,36000.00,36000.00,0.00,36000.00,36000.00,0.00,,,,,,36000.00,36000.00,0.00,36000.00,36000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Texas,Rock Rockenbaugh,S-Texas-DA-FOPS-CORE 3,Blaine Webster,32.965940000,-97.042700000,2026-03-20 05:55:33.712,,True,,41.0000,15.0000,2.7333333333,2.8422222222200,24,0,0.00,DAS,,,100.0,
2026-03-20 12:37:03.624,9JK0069A.202603201400,9JK0069A.20260320,South,Jacksonville,Ericsson,9JK0069A,2026-03-20 14:00:00,2,3,27,1485.00,45.00,60.00,89100.00,89100.00,0.00,89100.00,89100.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,24300.00,24300.00,0.00,24300.00,24300.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1416.20,INC125241526,0.00,No Outage,INC_NONEST,EAC,Incident/Problem,Deactivating MIMO and Activating HIGH UE speed to solve for the problem,,DESC_2,2026-03-13 16:19:29.000,2099-01-01 00:00:00.000,1.0,INC125241526,1.0,Software,1.0,EAC,1416.20,2026-03-20 03:33:26.667,CENTURYLINK,Florida,Stephen Lucas,S-Florida-JV-FOPS-Tallahassee,Steven Shosey,30.758308000,-85.290166000,2026-03-20 12:55:28.103,Software,False,400.0,119668.3149,6481.0000,19.7820319765,17.0400283625966,2,2,0.00,Macro,S-Florida-JV-RF-Engineering,,100.0,100.0
2026-03-20 02:37:04.071,HNY6101A.202603200300,HNY6101A.20260320,South,Houston,Nokia,HNY6101A,2026-03-20 03:00:00,1,2,4,240.00,60.00,60.00,14400.00,14400.00,0.00,14400.00,14400.00,0.00,,,,,,14400.00,14400.00,0.00,14400.00,14400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Texas,David Olazaran,S-Texas-HN-FOPS-Northeast,Shannon Nwaeze,30.200395000,-95.458137500,2026-03-20 04:54:55.792,,True,,23.2500,4.0000,5.8125000000,5.8958333333333,22,0,0.00,DAS,,,100.0,
2026-03-20 01:37:04.978,9AT1201A.202603200300,9AT1201A.20260320,South,Atlanta,Ericsson,9AT1201A,2026-03-20 03:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,Peter Matrafailo,S-Deep South-AT-FOPS-Central 2,Mark Violet,33.925248000,-84.064699000,2026-03-20 03:45:41.179,,True,,154096.4811,8641.0000,20.3160657557,18.3054773585533,22,0,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,SDB0402A.202603200300,SDB0402A.20260320,West,San Diego,Ericsson,SDB0402A,2026-03-20 03:00:00,2,2,10,600.00,60.00,60.00,36000.00,36000.00,0.00,36000.00,36000.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,14400.00,14400.00,0.00,14400.00,14400.00,2026-03-20 05:54:04.087,2026-03-20 05:48:15,No Outage,No Outage,No Outage,1316.10,CHG022129202,0.00,No Outage,CHG_NESTED,SON-tmo,Nest - SON-tmo_5GE_Network_Slicing_FSCranPer_20260304_155533_863_111,SON Module Execution,SON Module Execution - tmo_5GE_Network_Slicing,DESC_1,2026-03-20 03:58:56.297,2026-03-20 03:59:40.467,2.0,CHG022129202|CHG022129178,1.0,Software|Software,1.0,SON-tmo|SON-tmo,1316.10|1316.10,2026-03-20 05:51:12.800,,Southern California,Christopher Rueth,W-California-SD-FOPS-Quad 3,Luis Gastelum,33.126069500,-117.310137500,2026-03-20 07:56:19.135,Software,True,400.0,14177.5613,2881.0000,5.4838612504,3.9269467063399,23,0,0.00,DAS,,,100.0,100.0
2026-03-19 23:37:04.522,A1R0230A.202603200000,A1R0230A.20260320,Central,Minneapolis,Nokia,A1R0230A,2026-03-20 00:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,DCN LLC,Midwest Rockies,Matthew Sunde,C-MidwestRockies-DO-FieldSupportTeam-North,Mirnes Smailagic,47.498844000,-97.836911000,2026-03-20 03:45:41.179,,True,,0.5140,16.0000,0.0473695399,0.0663221025866,21,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,A1R0407A.202603200100,A1R0407A.20260320,Central,Minneapolis,Nokia,A1R0407A,2026-03-20 01:00:00,2,3,24,1440.00,60.00,60.00,86400.00,79200.00,0.00,86400.00,86400.00,14400.00,54000.00,46800.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1312.10,INC115741181,0.00,No Outage,INC_NONEST,Hardware,Hardware; System Module / Base Band,OWWC - Need to Return for FFVV-65C-R3-V1 Sector 2 - Waiting for ANT SWAP [ANT ORDERED] ETA TBD,Hardware; Replaced,DESC_1,2025-05-09 02:22:03.000,2099-01-01 00:00:00.000,1.0,INC115741181,1.0,Hardware,1.0,Hardware,1312.10,2026-03-20 03:33:26.667,DCN LLC,Midwest Rockies,Matthew Sunde,C-MidwestRockies-DO-FieldSupportTeam-North,Mirnes Smailagic,48.123056000,-98.810000000,2026-03-20 05:26:01.780,Hardware,True,300.0,6.0666,13.0000,0.5665532083,0.6184178741366,18,0,0.00,Macro,PIER_ONEWAYBUILDINGSERVICES_GenTrac,,100.0,86.6667
2026-03-20 00:37:04.497,9AT0874A.202603200200,9AT0874A.20260320,South,Atlanta,Ericsson,9AT0874A,2026-03-20 02:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 04:23:55.758,2026-03-20 04:18:07,No Outage,No Outage,No Outage,1116.10,CHG022103174,0.00,No Outage,CHG_NESTED,Market,"Market RF has requested implementation of this SI CHG. NESTING site/s to run status checks, do Pre NON-SI work, then ONLY start SI work in CHG Planned Start Time.",FCC drive - ssb power boost and tilts,FCC drive - coverage improvement parameter changes,DESC_1,2026-03-19 22:00:21.250,2026-03-20 03:00:21.250,1.0,CHG022103174,1.0,Software,1.0,Market,1116.10,2026-03-20 04:21:06.115,AT&T,Deep South,Tyler Steel,S-Deep South-AT-FOPS-North 2,Charlie Piepho,35.177778000,-85.262222000,2026-03-20 05:55:33.712,Software,True,100.0,21947.3725,6481.0000,3.7593538848,3.3308924955766,21,0,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,CH16206F.202603200400,CH16206F.20260320,Central,Chicago,Nokia,CH16206F,2026-03-20 04:00:00,2,4,38,2280.00,60.00,60.00,136800.00,136800.00,0.00,136800.00,136800.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,72000.00,72000.00,0.00,72000.00,72000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Gregory Stone,C-GreatLakes-CH-Ops-FieldSupportTeamNorth,Jonathan Valcarcel,42.306300000,-88.080939000,2026-03-20 05:55:33.712,,True,,69.5695,25.0000,3.9236500464,3.7819577495832,23,0,0.00,Macro,,,100.0,100.0
2026-03-20 09:37:04.792,DA03835A.202603200900,DA03835A.20260320,South,Dallas,Nokia,DA03835A,2026-03-20 09:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Texas,Chuck Aufill,S-Texas-DA-FOPS-WTX 8,Blaine Webster,32.465854000,-100.408616000,2026-03-20 11:55:34.765,,False,,228.6186,19.0000,16.3547325422,14.3004983612932,14,1,0.00,Macro,,,100.0,100.0
2026-03-19 22:37:04.562,DE01026A.202603200000,DE01026A.20260320,Central,Detroit,Nokia,DE01026A,2026-03-20 00:00:00,2,3,21,1260.00,60.00,60.00,75600.00,72642.00,0.00,75600.00,75600.00,2958.00,43200.00,40242.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Crown Castle,Great Lakes,Andre Thornhill,C-GreatLakes-DE-Ops-FieldSupportTeamSouth,Jeff Fallon,42.180710000,-83.389370000,2026-03-20 03:45:41.179,,True,,113.6062,13.0000,10.9395440507,10.8048235438700,20,0,0.00,Macro,,,100.0,93.1528
2026-03-20 11:37:04.325,9LV1133A.202603201200,9LV1133A.20260320,Central,Louisville,Nokia,9LV1133A,2026-03-20 12:00:00,2,3,36,2160.00,60.00,60.00,129600.00,129600.00,0.00,129600.00,129600.00,0.00,75600.00,75600.00,0.00,75600.00,75600.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,T-MOBILE,Appalachian,Jeremy Pike,C-APPALACHIAN-LU-FIELDSUPPORTTEAM-WESTNORTH,Christopher Hayes,37.951684000,-86.410652000,2026-03-20 12:55:28.103,,False,,18.0908,19.0000,1.0907643107,0.9891857177066,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,A3C0140A.202603200800,A3C0140A.20260320,South,Houston,Nokia,A3C0140A,2026-03-20 08:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,Texas,Jesse Munoz,S-Texas-HN-FOPS-South,Scott Spicer,29.708667000,-95.335344000,2026-03-20 09:55:55.104,,False,,154.4710,19.0000,11.3876823281,12.0164975217500,16,1,0.00,Macro,,,100.0,100.0
2026-03-20 09:37:04.792,CH1178BA.202603200900,CH1178BA.20260320,Central,Chicago,Nokia,CH1178BA,2026-03-20 09:00:00,2,1,2,120.00,60.00,60.00,7200.00,7200.00,0.00,7200.00,7200.00,0.00,,,,,,7200.00,7200.00,0.00,7200.00,7200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Great Lakes,Eric Dumlao,C-GreatLakes-CH-Ops-FieldSupportTeamEast,Jonathan Valcarcel,41.785242000,-87.618209000,2026-03-20 11:55:34.765,,False,,6.2500,2.0000,3.1250000000,2.6939655172413,13,1,0.00,Micro,,,100.0,
