QLIK_SITE_HOURLY_COMBOAVAIL_ID,DATE,MARKETS_ID,SITE_ID,COMBO_AVAIL,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,SECTOR_COUNT_LTE,TOTAL_AVAIL_TIME_UMTS,TOTAL_DOWNTIME_UMTS,SECTOR_COUNT_UMTS,TOTAL_DOWNTIME_GSM,TOTAL_AVAIL_TIME_GSM,SECTOR_COUNT_GSM,TOTAL_DOWNTIME_5G,TOTAL_AVAIL_TIME_5G,SECTOR_COUNT_5G,ETL_CREATED_BY,ETL_CREATED_DT,ETL_MODIFIED_BY,ETL_MODIFIED_DT
49722681638,2026-03-19 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260320170336,2026-03-20 17:48:09.067,20260320170336,2026-03-20 17:48:09.067
48134548387,2026-03-01 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301230328,2026-03-01 23:50:26.594,20260301230328,2026-03-01 23:50:26.594
48134578256,2026-03-01 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301230328,2026-03-01 23:50:26.594,20260301230328,2026-03-01 23:50:26.594
48134627427,2026-03-01 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301230328,2026-03-01 23:50:26.594,20260302030341,2026-03-02 03:54:58.124
48236897528,2026-03-02 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303020301,2026-03-03 02:49:21.959,20260303030349,2026-03-03 03:49:25.120
48241024156,2026-03-02 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303030349,2026-03-03 03:49:25.120,20260303050344,2026-03-03 05:53:08.978
48241071596,2026-03-02 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303030349,2026-03-03 03:49:25.120,20260303030349,2026-03-03 03:49:25.120
48220808844,2026-03-02 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302220333,2026-03-02 22:49:58.779,20260302220333,2026-03-02 22:49:58.779
48220839268,2026-03-02 12:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302220333,2026-03-02 22:49:58.779,20260302220333,2026-03-02 22:49:58.779
48220893021,2026-03-02 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302220333,2026-03-02 22:49:58.779,20260303000320,2026-03-03 00:52:26.645
48193836825,2026-03-02 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302150340,2026-03-02 15:50:51.981,20260302150340,2026-03-02 15:50:51.981
48193840276,2026-03-02 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302150340,2026-03-02 15:50:51.981,20260302190325,2026-03-02 19:51:11.861
48204671047,2026-03-02 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302180326,2026-03-02 18:51:30.060,20260302200331,2026-03-02 20:50:41.722
49408357259,2026-03-16 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316230344,2026-03-16 23:48:46.228,20260316230344,2026-03-16 23:48:46.228
49408333375,2026-03-16 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316230344,2026-03-16 23:48:46.228,20260317000349,2026-03-17 00:48:31.519
49412501000,2026-03-16 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317000349,2026-03-17 00:48:31.519,20260317020339,2026-03-17 02:48:52.955
49349789870,2026-03-15 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316060346,2026-03-16 06:49:43.028,20260316070342,2026-03-16 07:51:37.162
49334100445,2026-03-15 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
48925171610,2026-03-10 03:00:00.000,Mobile,NO0157RA,1.0000000,7200,0,4,0,0,0,0,0,0,0,10800,4,20260310110343,2026-03-10 11:50:10.913,20260310110343,2026-03-10 11:50:10.913
49334234246,2026-03-14 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334387180,2026-03-14 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49336312636,2026-03-14 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49344325328,2026-03-15 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316050346,2026-03-16 05:49:37.091,20260316050346,2026-03-16 05:49:37.091
49344537668,2026-03-15 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316050346,2026-03-16 05:49:37.091,20260316050346,2026-03-16 05:49:37.091
49400100614,2026-03-16 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316210337,2026-03-16 21:48:17.945,20260316230344,2026-03-16 23:48:46.228
48362056326,2026-03-04 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304110331,2026-03-04 11:52:19.691,20260304120349,2026-03-04 12:49:09.283
48362127705,2026-03-04 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304110331,2026-03-04 11:52:19.691,20260304150355,2026-03-04 15:49:18.438
48348098350,2026-03-03 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304070312,2026-03-04 08:08:07.087,20260304070312,2026-03-04 08:08:07.087
48348151536,2026-03-03 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304070312,2026-03-04 08:08:07.087,20260304070312,2026-03-04 08:08:07.087
48348401133,2026-03-03 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304070312,2026-03-04 08:08:07.087,20260304070312,2026-03-04 08:08:07.087
48348393476,2026-03-03 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304070312,2026-03-04 08:08:07.087,20260304070312,2026-03-04 08:08:07.087
48279696621,2026-03-03 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303130348,2026-03-03 13:54:38.404,20260303140345,2026-03-03 14:51:05.916
48200814150,2026-03-02 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302170301,2026-03-02 17:50:53.582,20260302170301,2026-03-02 17:50:53.582
48200829058,2026-03-02 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302170301,2026-03-02 17:50:53.582,20260302180326,2026-03-02 18:51:30.060
48175215550,2026-03-01 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302090314,2026-03-02 09:54:09.135,20260302090314,2026-03-02 09:54:09.135
48175207863,2026-03-01 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302090314,2026-03-02 09:54:09.135,20260302090314,2026-03-02 09:54:09.135
48175291320,2026-03-01 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260302090314,2026-03-02 09:54:09.135,20260302090314,2026-03-02 09:54:09.135
48273424570,2026-03-03 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303110310,2026-03-03 11:55:07.305,20260303120358,2026-03-03 12:51:21.389
48228811449,2026-03-02 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303000320,2026-03-03 00:52:26.645,20260303010307,2026-03-03 01:58:28.023
48228774237,2026-03-02 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303000320,2026-03-03 00:52:26.645,20260303000320,2026-03-03 00:52:26.645
49327831596,2026-03-14 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328098252,2026-03-14 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328367220,2026-03-14 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49327855223,2026-03-14 05:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328128163,2026-03-15 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49327665980,2026-03-15 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328146904,2026-03-14 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49327779511,2026-03-15 05:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328444961,2026-03-14 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
48890271403,2026-03-09 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310020344,2026-03-10 02:48:41.140,20260310040343,2026-03-10 04:49:04.667
48890310866,2026-03-09 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310020344,2026-03-10 02:48:41.140,20260310020344,2026-03-10 02:48:41.140
48865553599,2026-03-09 12:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309200334,2026-03-09 20:49:58.252,20260309200334,2026-03-09 20:49:58.252
48865646867,2026-03-09 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309200334,2026-03-09 20:49:58.252,20260310000343,2026-03-10 00:48:43.945
48769095809,2026-03-08 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308180340,2026-03-08 18:48:34.008,20260308190355,2026-03-08 19:48:45.663
48802249693,2026-03-08 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309020344,2026-03-09 02:51:12.627,20260309050340,2026-03-09 05:48:32.153
48802337720,2026-03-08 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309020344,2026-03-09 02:51:12.627,20260309020344,2026-03-09 02:51:12.627
48802416392,2026-03-08 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309020344,2026-03-09 02:51:12.627,20260309040342,2026-03-09 04:48:18.538
48785761801,2026-03-08 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308220345,2026-03-08 22:49:02.821,20260308220345,2026-03-08 22:49:02.821
48785692752,2026-03-08 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308220345,2026-03-08 22:49:02.821,20260308230343,2026-03-08 23:48:38.663
48830200696,2026-03-09 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309090345,2026-03-09 09:48:23.513,20260309110340,2026-03-09 11:48:35.100
48743984312,2026-03-08 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308100340,2026-03-08 10:49:01.349,20260308120345,2026-03-08 12:47:54.002
48814656127,2026-03-08 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309050340,2026-03-09 05:48:32.153,20260309050340,2026-03-09 05:48:32.153
48814769452,2026-03-08 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309050340,2026-03-09 05:48:32.153,20260309060339,2026-03-09 06:57:46.202
48722458204,2026-03-07 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308050337,2026-03-08 05:48:49.464,20260308050337,2026-03-08 05:48:49.464
48722611160,2026-03-07 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308050337,2026-03-08 05:48:49.464,20260308070338,2026-03-08 07:48:30.176
48818883752,2026-03-08 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309060339,2026-03-09 06:57:46.202,20260309060339,2026-03-09 06:57:46.202
48818885377,2026-03-08 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309060339,2026-03-09 06:57:46.202,20260309080333,2026-03-09 08:48:04.093
48497931364,2026-03-05 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305230352,2026-03-05 23:50:07.015,20260306010306,2026-03-06 01:48:49.846
48497934191,2026-03-05 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305230352,2026-03-05 23:50:07.015,20260305230352,2026-03-05 23:50:07.015
48599330646,2026-03-06 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260306210348,2026-03-06 21:49:07.618,20260306210348,2026-03-06 21:49:07.618
48599159988,2026-03-06 12:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260306210348,2026-03-06 21:49:07.618,20260306220343,2026-03-06 22:48:17.280
48599316007,2026-03-06 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260306210348,2026-03-06 21:49:07.618,20260306210348,2026-03-06 21:49:07.618
48599473704,2026-03-06 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260306210348,2026-03-06 21:49:07.618,20260306210348,2026-03-06 21:49:07.618
48656386491,2026-03-07 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307110340,2026-03-07 11:49:04.772,20260307120336,2026-03-07 12:48:05.898
48656420414,2026-03-07 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307110340,2026-03-07 11:49:04.772,20260307120336,2026-03-07 12:48:05.898
48685425656,2026-03-07 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307200343,2026-03-07 20:48:14.435,20260307200343,2026-03-07 20:48:14.435
48685430898,2026-03-07 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307200343,2026-03-07 20:48:14.435,20260307220337,2026-03-07 22:48:09.630
48685501342,2026-03-07 12:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307200343,2026-03-07 20:48:14.435,20260307220337,2026-03-07 22:48:09.630
48675228001,2026-03-07 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260307170345,2026-03-07 17:48:18.573,20260307170345,2026-03-07 17:48:18.573
49433022173,2026-03-16 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317050346,2026-03-17 05:48:33.280,20260317050346,2026-03-17 05:48:33.280
49433028807,2026-03-16 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317050346,2026-03-17 05:48:33.280,20260317050346,2026-03-17 05:48:33.280
49433206126,2026-03-16 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317050346,2026-03-17 05:48:33.280,20260317060348,2026-03-17 06:58:18.435
49344568394,2026-03-15 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316050346,2026-03-16 05:49:37.091,20260316060346,2026-03-16 06:49:43.028
49344640930,2026-03-15 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316050346,2026-03-16 05:49:37.091,20260316050346,2026-03-16 05:49:37.091
49344650378,2026-03-14 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316050346,2026-03-16 05:49:37.091,20260316050346,2026-03-16 05:49:37.091
49377383919,2026-03-16 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316150338,2026-03-16 15:48:21.170,20260316160343,2026-03-16 16:56:36.201
49387778597,2026-03-16 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316180341,2026-03-16 18:48:38.783,20260316200337,2026-03-16 20:48:06.632
49328467678,2026-03-14 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49420775830,2026-03-16 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317020339,2026-03-17 02:48:52.955,20260317020339,2026-03-17 02:48:52.955
49420721116,2026-03-16 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260317020339,2026-03-17 02:48:52.955,20260317050346,2026-03-17 05:48:33.280
48882074221,2026-03-09 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310000343,2026-03-10 00:48:43.945,20260310000343,2026-03-10 00:48:43.945
48882289627,2026-03-09 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310000343,2026-03-10 00:48:43.945,20260310020344,2026-03-10 02:48:41.140
48882093148,2026-03-09 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310000343,2026-03-10 00:48:43.945,20260310000343,2026-03-10 00:48:43.945
48836095602,2026-03-09 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309110340,2026-03-09 11:48:35.100,20260309120301,2026-03-09 12:48:11.187
48839189622,2026-03-09 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309120301,2026-03-09 12:48:11.187,20260309160335,2026-03-09 16:48:33.493
48844986606,2026-03-09 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309140345,2026-03-09 14:48:24.823,20260309160335,2026-03-09 16:48:33.493
48845016107,2026-03-09 05:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309140345,2026-03-09 14:48:24.823,20260309140345,2026-03-09 14:48:24.823
48850962665,2026-03-09 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309160335,2026-03-09 16:48:33.493,20260309160335,2026-03-09 16:48:33.493
48854081797,2026-03-09 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309170309,2026-03-09 17:48:49.693,20260309170309,2026-03-09 17:48:49.693
48854082161,2026-03-09 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309170309,2026-03-09 17:48:49.693,20260309180342,2026-03-09 18:48:17.914
48854169691,2026-03-09 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309170309,2026-03-09 17:48:49.693,20260309170309,2026-03-09 17:48:49.693
48916612284,2026-03-09 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310080347,2026-03-10 08:48:16.806,20260310080347,2026-03-10 08:48:16.806
48898560687,2026-03-09 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310040343,2026-03-10 04:49:04.667,20260310040343,2026-03-10 04:49:04.667
48400180958,2026-03-04 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304220339,2026-03-04 22:49:18.550,20260305000344,2026-03-05 00:55:44.687
48368412002,2026-03-04 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304130353,2026-03-04 13:48:20.281,20260304130353,2026-03-04 13:48:20.281
48368363581,2026-03-04 05:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304130353,2026-03-04 13:48:20.281,20260304150355,2026-03-04 15:49:18.438
48445140237,2026-03-04 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305080321,2026-03-05 08:54:04.959,20260305090336,2026-03-05 09:52:14.878
49336068365,2026-03-15 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334081706,2026-03-14 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334133143,2026-03-14 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334897653,2026-03-15 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49335337742,2026-03-14 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334123506,2026-03-15 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334140681,2026-03-14 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
49334158136,2026-03-14 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316030333,2026-03-16 03:49:04.858,20260316030333,2026-03-16 03:49:04.858
48756611964,2026-03-08 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308140345,2026-03-08 14:48:22.468,20260308150343,2026-03-08 15:48:24.975
48756584704,2026-03-08 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308140345,2026-03-08 14:48:22.468,20260308150343,2026-03-08 15:48:24.975
48591672076,2026-03-06 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260306190338,2026-03-06 19:48:49.987,20260306190338,2026-03-06 19:48:49.987
48753422956,2026-03-08 05:00:00.000,Mobile,NO0157RA,1.0000000,7200,0,4,0,0,0,0,0,0,0,7200,4,20260308130347,2026-03-08 13:48:25.358,20260308140345,2026-03-08 14:48:22.468
48753436539,2026-03-08 04:00:00.000,Mobile,NO0157RA,1.0000000,7200,0,4,0,0,0,0,0,0,0,7200,4,20260308130347,2026-03-08 13:48:25.358,20260308130347,2026-03-08 13:48:25.358
48789992412,2026-03-08 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308230343,2026-03-08 23:48:38.663,20260309040342,2026-03-09 04:48:18.538
48781521217,2026-03-08 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308210338,2026-03-08 21:48:43.609,20260308220345,2026-03-08 22:49:02.821
48773197787,2026-03-08 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308190355,2026-03-08 19:48:45.663,20260308210338,2026-03-08 21:48:43.609
48773269366,2026-03-08 12:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308190355,2026-03-08 19:48:45.663,20260308210338,2026-03-08 21:48:43.609
48762863589,2026-03-08 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308160345,2026-03-08 16:48:19.628,20260308160345,2026-03-08 16:48:19.628
48762948844,2026-03-08 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260308160345,2026-03-08 16:48:19.628,20260308180340,2026-03-08 18:48:34.008
48264788382,2026-03-02 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303080326,2026-03-03 08:51:05.521,20260303080326,2026-03-03 08:51:05.521
48264859324,2026-03-02 23:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303080326,2026-03-03 08:51:05.521,20260303080326,2026-03-03 08:51:05.521
48264793552,2026-03-02 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303080326,2026-03-03 08:51:05.521,20260303080326,2026-03-03 08:51:05.521
